customer_id,full_name,country_of_residence,occupation,product_type,is_pep,risk_score,risk_rating,match_score,activity_ratio
103898,James Sokolov,India,Import/Export Trader,Savings Account,0,25,Medium,0.77,8.17
103899,Amara Silva,France,Real Estate Agent,Current Account,1,45,Medium,0.5,0.9
103900,Zara Chen,Canada,Cash-Intensive Business,Savings Account,0,35,Medium,0.38,0.9
103901,Sara Fitzgerald,UAE,Software Engineer,Credit Card,0,25,Medium,0.37,0.9
103902,Nadia Sokolov,United States,Precious Metals Dealer,Fixed Deposit,0,25,Medium,0.74,1.0
103903,Fatima Nguyen,United Kingdom,Nurse,Savings Account,0,10,Low,0.38,1.2
103904,Priya Kowalski,Nigeria,Nurse,Crypto Wallet,0,45,Medium,0.44,1.0
103905,Elena Muller,United Kingdom,Software Engineer,Fixed Deposit,0,0,Low,0.56,1.0
103906,Grace Nakamura,Japan,Teacher,Crypto Wallet,0,30,Medium,0.46,0.9
103907,Chen Okafor,Germany,Accountant,Crypto Wallet,0,65,High,0.5,5.34
103908,Mary Rossi,South Africa,Software Engineer,Current Account,0,15,Low,0.38,1.2
103909,Aisha Khan,Australia,Car Dealer,Fixed Deposit,0,20,Low,0.52,1.0
103910,Aisha Cole,United States,Software Engineer,Fixed Deposit,0,0,Low,0.42,1.0
103911,Mary Kimura,France,Precious Metals Dealer,Savings Account,0,35,Medium,0.35,4.2
103912,Zara Kowalski,Turkey,Retail Trader,Crypto Wallet,0,70,High,0.46,1.0
103913,Kwame Dubois,Turkey,Civil Servant,Crypto Wallet,0,35,Medium,0.33,3.4
103914,Kwame Lindqvist,United Kingdom,Real Estate Agent,Fixed Deposit,0,20,Low,0.42,0.9
103915,Rajesh Reddy,Australia,Retail Trader,Credit Card,0,55,Medium,0.4,1.0
103916,Nadia Mbeki,United States,Doctor,Personal Loan,0,10,Low,0.52,1.0
103917,Adebayo Muller,Canada,Precious Metals Dealer,Credit Card,0,35,Medium,0.31,3.37
103918,Kwame Nakamura,Myanmar,Retail Trader,Current Account,0,60,High,0.62,9.9
103919,James Dubois,Australia,Civil Servant,Fixed Deposit,0,10,Low,0.33,0.9
103920,Noah Rossi,France,Nurse,Personal Loan,0,20,Low,0.38,1.0
103921,Ravi Dubois,Japan,Jeweller,Trade Finance,0,30,Medium,0.36,0.9
103922,Priya Khan,Sweden,Nurse,Savings Account,0,10,Low,0.45,0.9
103923,Fatima Petrov,UAE,Casino Operator,Credit Card,0,60,High,0.67,2.49
103924,Aisha Bello,Nigeria,Real Estate Agent,Current Account,0,35,Medium,0.43,3.55
103925,Noah Nguyen,Australia,Teacher,Private Banking,0,30,Medium,0.42,5.91
103926,Sofia Nakamura,Australia,Casino Operator,International Wire Transfers,0,45,Medium,0.54,4.72
103927,Sofia Andersson,Germany,Import/Export Trader,International Wire Transfers,0,40,Medium,0.46,1.2
103928,Nadia Adeyemi,Canada,Civil Servant,Current Account,0,10,Low,0.64,1.2
103929,Nadia Yilmaz,Nigeria,Software Engineer,International Wire Transfers,1,70,High,0.58,4.48
103930,Elena Lindqvist,UAE,Import/Export Trader,Current Account,0,35,Medium,0.57,0.9
103931,Liam Chen,United Kingdom,Casino Operator,Crypto Wallet,0,90,High,0.4,0.9
103932,Mei Nakamura,UAE,Money Service Business,Current Account,0,40,Medium,0.58,6.35
103933,Chloe Okafor,Japan,Car Dealer,Current Account,1,45,Medium,0.33,1.0
103934,Thomas Volkov,South Africa,Teacher,Crypto Wallet,0,35,Medium,0.62,3.82
103935,Kenji Brown,United Kingdom,Nurse,Credit Card,1,35,Medium,0.33,3.75
103936,Mohammed Silva,Netherlands,Car Dealer,Credit Card,0,20,Low,0.69,1.0
103937,Ingrid Adeyemi,Turkey,Accountant,Savings Account,0,25,Medium,0.43,1.0
103938,Kwame Johnson,Nigeria,Civil Servant,Current Account,0,15,Low,0.4,1.0
103939,Fatima Adeyemi,Canada,Doctor,International Wire Transfers,0,30,Medium,0.46,1.0
103940,Hassan Nguyen,Japan,Accountant,Savings Account,0,15,Low,0.47,1.2
103941,Aisha Silva,Australia,Jeweller,Fixed Deposit,0,10,Low,0.43,1.0
103942,Sara Patel,Mexico,Accountant,Savings Account,0,25,Medium,0.38,0.9
103943,Nadia Ivanov,China,Doctor,Personal Loan,0,35,Medium,0.64,1.2
103944,Amara Reddy,Brazil,Accountant,Savings Account,0,25,Medium,0.5,1.0
103945,Oluwaseun Okafor,United Kingdom,Civil Servant,Crypto Wallet,0,30,Medium,0.36,1.2
103946,Ravi Lindqvist,Canada,Real Estate Agent,Savings Account,0,20,Low,0.44,1.0
103947,Mei Johnson,United Kingdom,Nurse,Credit Card,0,10,Low,0.42,4.61
103948,Zara Smith,Japan,Accountant,Crypto Wallet,0,45,Medium,0.36,1.0
103949,Chloe Bello,France,Car Dealer,Personal Loan,0,30,Medium,0.33,1.0
103950,Lucas Okonkwo,Germany,Money Service Business,Current Account,0,35,Medium,0.46,0.9
103951,Thomas Lindqvist,Germany,Import/Export Trader,Savings Account,0,20,Low,0.35,0.9
103952,Mei Okonkwo,Canada,Money Service Business,Crypto Wallet,0,60,High,0.56,0.9
103953,Chen Chen,South Africa,Nurse,Savings Account,0,15,Low,0.31,8.64
103954,Ivan Khan,Ireland,Nurse,Personal Loan,0,20,Low,0.5,1.2
103955,Lucas Rossi,France,Software Engineer,Credit Card,0,20,Low,0.36,1.0
103956,Oluwaseun Reddy,India,Money Service Business,Current Account,0,50,Medium,0.44,1.0
103957,Thomas Mbeki,Panama,Car Dealer,Current Account,0,60,High,0.4,3.94
103958,Sara Okonkwo,Canada,Car Dealer,Credit Card,0,30,Medium,0.54,1.2
103959,Ravi Al-Sayed,France,Nurse,Current Account,0,10,Low,0.81,5.62
103960,Wei Khan,India,Teacher,Trade Finance,0,60,High,0.48,1.0
103961,Carlos Adeyemi,China,Civil Servant,International Wire Transfers,0,45,Medium,0.44,5.64
103962,Hassan Brown,United States,Civil Servant,Savings Account,0,0,Low,0.48,1.2
103963,Adebayo Osei,UAE,Jeweller,Personal Loan,0,45,Medium,0.33,4.04
103964,Ravi Cole,Nigeria,Import/Export Trader,Personal Loan,0,45,Medium,0.45,0.9
103965,Aisha Fitzgerald,China,Teacher,Personal Loan,0,25,Medium,0.43,1.2
103966,Lucas Smith,Japan,Import/Export Trader,Credit Card,0,35,Medium,0.36,6.1
103967,Thomas Mbeki,South Africa,Software Engineer,Trade Finance,0,45,Medium,0.4,1.2
103968,Amara Cole,Germany,Nurse,Crypto Wallet,0,30,Medium,0.52,1.0
103969,Carlos Cole,United States,Arms Dealer,Private Banking,0,45,Medium,0.42,1.0
103970,Priya Nakamura,Nigeria,Doctor,Personal Loan,0,35,Medium,0.54,3.0
103971,Lucas Smith,India,Precious Metals Dealer,Savings Account,0,50,Medium,0.36,3.64
103972,Sofia Johnson,North Korea,Jeweller,Credit Card,0,90,High,0.32,2.38
103973,Grace Bello,United States,Retail Trader,Savings Account,0,20,Low,0.42,1.2
103974,Emma Brown,Brazil,Software Engineer,Credit Card,0,35,Medium,0.35,7.65
103975,Nadia Patel,Canada,Nurse,International Wire Transfers,0,20,Low,0.61,1.2
103976,Nadia Patel,India,Retail Trader,Savings Account,0,35,Medium,0.61,0.9
103977,Wei Okonkwo,United Kingdom,Civil Servant,Savings Account,0,10,Low,0.56,0.9
103978,Rajesh Hall,United Kingdom,Accountant,Personal Loan,0,25,Medium,0.35,3.61
103979,James Muller,Japan,Casino Operator,Personal Loan,0,35,Medium,0.33,2.4
103980,Benjamin Okafor,India,Jeweller,Credit Card,0,45,Medium,0.5,9.05
103981,Sergei Adeyemi,Panama,Software Engineer,International Wire Transfers,0,70,High,0.59,3.93
103982,James Volkov,Australia,Real Estate Agent,Current Account,0,10,Low,0.64,2.57
103983,Kwame Khan,United Kingdom,Doctor,Current Account,0,0,Low,0.37,6.72
103984,Zara Brown,Germany,Retail Trader,Personal Loan,0,30,Medium,0.38,1.2
103985,Mohammed Yilmaz,Nigeria,Real Estate Agent,Personal Loan,0,45,Medium,0.61,1.2
103986,Yuki Ivanov,Sweden,Teacher,Credit Card,0,20,Low,0.67,1.0
103987,Amara Kimura,Ireland,Software Engineer,International Wire Transfers,0,30,Medium,0.4,0.9
103988,Ravi Smith,Nigeria,Software Engineer,Private Banking,0,35,Medium,0.37,1.2
103989,Rajesh Kimura,Sweden,Car Dealer,Fixed Deposit,0,20,Low,0.32,1.2
103990,Ravi Kowalski,Australia,Casino Operator,Current Account,0,45,Medium,0.46,1.0
103991,Dmitri Smith,Australia,Retail Trader,Current Account,0,20,Low,0.62,0.9
103992,Ravi Nguyen,Germany,Doctor,Private Banking,0,35,Medium,0.43,1.0
103993,Sofia Sokolov,Japan,Money Service Business,Savings Account,0,35,Medium,0.74,0.9
103994,Noah Al-Sayed,Canada,Accountant,Current Account,0,25,Medium,0.85,4.05
103995,Chloe Kimura,Germany,Software Engineer,Credit Card,0,10,Low,0.33,1.0
103996,Nadia Ivanov,Panama,Doctor,Current Account,0,40,Medium,0.64,9.83
103997,Grace Adeyemi,United States,Real Estate Agent,International Wire Transfers,0,40,Medium,0.38,4.82
103998,Zara Smith,Australia,Real Estate Agent,Savings Account,0,10,Low,0.36,1.2
103999,Mohammed Khan,Russia,Real Estate Agent,Personal Loan,0,70,High,0.65,1.2
104000,Sara Rossi,Netherlands,Accountant,Trade Finance,0,30,Medium,0.38,9.31
104001,Ivan Kimura,Canada,Nurse,Current Account,0,10,Low,0.55,1.0
104002,Carlos Okafor,Russia,Teacher,Savings Account,0,40,Medium,0.38,1.2
104003,Ivan Lindqvist,France,Doctor,Savings Account,0,0,Low,0.48,1.0
104004,Dmitri Hall,Myanmar,Civil Servant,Credit Card,0,60,High,0.67,1.0
104005,Mary Haddad,United States,Software Engineer,Credit Card,0,10,Low,0.7,1.0
104006,Sofia Smith,United States,Retail Trader,Fixed Deposit,0,10,Low,0.35,5.89
104007,Mohammed Patel,France,Software Engineer,Savings Account,0,10,Low,0.69,1.0
104008,Thomas Hall,Germany,Nurse,Current Account,0,10,Low,0.5,8.11
104009,Tariq Nakamura,Netherlands,Teacher,International Wire Transfers,0,30,Medium,0.57,4.03
104010,Aisha Kowalski,United Kingdom,Accountant,Trade Finance,0,30,Medium,0.43,1.0
104011,Zara Wang,Germany,Car Dealer,Personal Loan,0,30,Medium,0.38,1.0
104012,Kwame Yilmaz,Germany,Doctor,Current Account,0,10,Low,0.33,1.0
104013,Chen Reddy,Japan,Nurse,Current Account,0,30,Medium,0.37,1.2
104014,Kenji Fitzgerald,Japan,Accountant,Current Account,0,0,Low,0.36,0.9
104015,Thomas Volkov,Mexico,Software Engineer,Current Account,0,15,Low,0.62,7.27
104016,Sergei Nakamoto,Germany,Accountant,Personal Loan,0,10,Low,0.74,1.0
104017,Grace Reddy,Ireland,Casino Operator,Credit Card,0,45,Medium,0.35,1.0
104018,Nadia Okonkwo,China,Teacher,Crypto Wallet,0,45,Medium,0.52,2.11
104019,Priya Wang,India,Accountant,Credit Card,0,35,Medium,0.43,5.59
104020,Rajesh Osei,Turkey,Teacher,Fixed Deposit,0,25,Medium,0.34,1.0
104021,Amara Kowalski,India,Accountant,Fixed Deposit,0,15,Low,0.52,0.9
104022,Aisha Yilmaz,Mexico,Doctor,Savings Account,0,15,Low,0.42,8.79
104023,Sara Kimura,United States,Accountant,Private Banking,0,30,Medium,0.35,0.9
104024,Thomas Hall,United Kingdom,Doctor,Current Account,0,0,Low,0.5,7.41
104025,Sofia Chen,Nigeria,Nurse,Crypto Wallet,0,55,Medium,0.36,1.2
104026,Grace Cole,Ireland,Doctor,Current Account,0,10,Low,0.43,1.0
104027,Thomas Cole,France,Import/Export Trader,Savings Account,0,20,Low,0.42,1.0
104028,Noah Andersson,France,Teacher,Savings Account,0,10,Low,0.4,0.9
104029,Fatima Rossi,United Kingdom,Import/Export Trader,Crypto Wallet,1,65,High,0.35,1.2
104030,Lucas Kimura,Canada,Real Estate Agent,Savings Account,0,20,Low,0.4,0.9
104031,Carlos Khan,United Kingdom,Teacher,Fixed Deposit,0,0,Low,0.43,1.2
104032,Priya Okonkwo,China,Doctor,Savings Account,0,25,Medium,0.54,2.55
104033,Ravi Johnson,Germany,Import/Export Trader,Private Banking,1,65,High,0.4,2.05
104034,Sofia Kimura,United Kingdom,Retail Trader,Current Account,0,20,Low,0.33,0.9
104035,Ivan Nakamura,Kenya,Accountant,Savings Account,0,25,Medium,0.56,3.51
104036,Wei Hall,United Kingdom,Real Estate Agent,Current Account,0,20,Low,0.4,1.0
104037,Omar Adeyemi,Iran,Jeweller,Credit Card,0,60,High,0.64,3.61
104038,Lucas Volkov,United Kingdom,Jeweller,Current Account,0,10,Low,0.72,3.33
104039,Mary Sokolov,China,Civil Servant,Savings Account,0,15,Low,0.77,1.0
104040,Chen Okonkwo,China,Software Engineer,Trade Finance,0,45,Medium,0.48,1.0
104041,Rajesh Al-Sayed,China,Import/Export Trader,Credit Card,0,45,Medium,0.71,1.2
104042,Nadia Dubois,Mexico,Accountant,Personal Loan,0,50,Medium,0.58,3.09
104043,Ivan Kowalski,Germany,Doctor,Credit Card,0,40,Medium,0.5,0.9
104044,Oluwaseun Nakamoto,United States,Jeweller,Savings Account,1,35,Medium,0.6,1.0
104045,Oluwaseun Cole,France,Real Estate Agent,Crypto Wallet,0,50,Medium,0.32,1.0
104046,Elena Bello,Nigeria,Real Estate Agent,Savings Account,0,55,Medium,0.67,1.0
104047,Fatima Kimura,United Kingdom,Accountant,Fixed Deposit,0,0,Low,0.4,1.2
104048,Ravi Nakamura,France,Accountant,Savings Account,0,0,Low,0.56,1.0
104049,Carlos Osei,United Kingdom,Car Dealer,Personal Loan,0,40,Medium,0.42,5.55
104050,Ravi Kowalski,United States,Real Estate Agent,Current Account,0,20,Low,0.46,4.1
104051,Zara Osei,Japan,Teacher,Trade Finance,0,30,Medium,0.45,6.43
104052,Sofia Dubois,Turkey,Nurse,Personal Loan,0,25,Medium,0.33,1.0
104053,Chloe Ivanov,UAE,Civil Servant,Fixed Deposit,0,25,Medium,0.64,0.9
104054,Thomas Al-Sayed,Brazil,Teacher,Credit Card,0,35,Medium,0.86,1.0
104055,Mei Lindqvist,United Kingdom,Nurse,Credit Card,0,20,Low,0.46,1.0
104056,Thomas Dubois,China,Jeweller,Current Account,0,35,Medium,0.38,2.67
104057,Tariq Hall,Nigeria,Nurse,Credit Card,0,25,Medium,0.67,0.9
104058,Priya Petrov,Germany,Nurse,Savings Account,0,10,Low,0.78,1.0
104059,Ravi Cole,China,Civil Servant,Fixed Deposit,0,15,Low,0.45,1.0
104060,Grace Smith,China,Civil Servant,Current Account,0,25,Medium,0.33,1.2
104061,Kwame Fitzgerald,Brazil,Casino Operator,Savings Account,0,50,Medium,0.41,1.0
104062,Dmitri Okonkwo,United States,Teacher,Savings Account,0,10,Low,0.79,1.0
104063,Noah Andersson,Mexico,Nurse,Trade Finance,0,45,Medium,0.4,1.0
104064,Liam Nakamoto,South Africa,Software Engineer,Personal Loan,0,25,Medium,0.88,2.7
104065,Zara Volkov,Germany,Accountant,International Wire Transfers,0,20,Low,0.67,8.25
104066,Noah Silva,Iran,Doctor,Savings Account,0,50,Medium,0.43,1.0
104067,Wei Nakamoto,Ireland,Software Engineer,Trade Finance,0,30,Medium,0.83,6.74
104068,Liam Haddad,Japan,Software Engineer,Credit Card,0,20,Low,0.78,3.71
104069,Ravi Okafor,Netherlands,Software Engineer,Crypto Wallet,0,30,Medium,0.5,4.93
104070,Grace Muller,Australia,Real Estate Agent,Crypto Wallet,0,30,Medium,0.32,3.16
104071,Kwame Dubois,Australia,Car Dealer,Crypto Wallet,0,30,Medium,0.33,0.9
104072,Kenji Hall,Germany,Accountant,Crypto Wallet,0,30,Medium,0.45,1.0
104073,Chloe Sokolov,Australia,Real Estate Agent,Credit Card,0,30,Medium,0.69,2.14
104074,Benjamin Wang,Brazil,Casino Operator,Savings Account,0,50,Medium,0.4,1.2
104075,Zara Brown,United Kingdom,Teacher,Fixed Deposit,0,30,Medium,0.38,1.0
104076,Zara Kimura,Mexico,Retail Trader,Fixed Deposit,0,50,Medium,0.35,7.73
104077,Sergei Okonkwo,United States,Software Engineer,Current Account,0,0,Low,0.79,1.0
104078,Hassan Mbeki,United Kingdom,Retail Trader,Current Account,0,20,Low,0.48,1.0
104079,Ravi Petrov,India,Nurse,Current Account,0,25,Medium,0.78,1.0
104080,Sara Ivanov,Netherlands,Retail Trader,Savings Account,0,25,Medium,0.75,4.84
104081,Chen Chen,Japan,Retail Trader,Current Account,0,10,Low,0.31,1.2
104082,Liam Haddad,Australia,Retail Trader,Crypto Wallet,0,60,High,0.78,1.0
104083,Dmitri Patel,UAE,Retail Trader,Credit Card,0,45,Medium,0.64,4.36
104084,Carlos Adeyemi,Netherlands,Software Engineer,Current Account,0,10,Low,0.44,3.79
104085,Amara Silva,Panama,Nurse,International Wire Transfers,0,60,High,0.5,5.44
104086,Amara Sokolov,Nigeria,Retail Trader,Current Account,0,35,Medium,0.74,1.0
104087,Omar Petrov,China,Cash-Intensive Business,Savings Account,0,70,High,0.78,0.9
104088,Grace Dubois,United Kingdom,Teacher,Credit Card,1,55,Medium,0.33,6.19
104089,Carlos Dubois,Nigeria,Civil Servant,Current Account,0,15,Low,0.38,4.41
104090,Ingrid Smith,Japan,Money Service Business,International Wire Transfers,0,75,High,0.33,1.2
104091,Liam Rossi,Kenya,Car Dealer,Personal Loan,0,60,High,0.48,1.0
104092,Fatima Ivanov,United Kingdom,Precious Metals Dealer,Fixed Deposit,0,25,Medium,0.62,1.0
104093,Benjamin Okonkwo,Nigeria,Car Dealer,International Wire Transfers,0,55,Medium,0.48,1.2
104094,Sofia Mbeki,Nigeria,Retail Trader,Savings Account,0,25,Medium,0.26,1.2
104095,Ingrid Rossi,Japan,Doctor,Personal Loan,0,10,Low,0.43,4.41
104096,Hassan Osei,France,Retail Trader,International Wire Transfers,0,30,Medium,0.5,7.13
104097,Sara Brown,Netherlands,Teacher,Personal Loan,0,20,Low,0.38,6.44
104098,Yuki Okonkwo,Japan,Precious Metals Dealer,Fixed Deposit,0,35,Medium,0.46,1.0
104099,Elena Bello,Mexico,Car Dealer,Current Account,0,35,Medium,0.67,1.0
104100,Chen Kowalski,Germany,Teacher,Current Account,0,10,Low,0.46,4.84
104101,Kim Nakamoto,North Korea,Jeweller,Current Account,1,90,High,1.0,5.7
104102,Kwame Lindqvist,United Kingdom,Doctor,Crypto Wallet,0,30,Medium,0.42,1.0
104103,Mohammed Sokolov,France,Jeweller,Crypto Wallet,0,30,Medium,0.69,1.2
104104,Sara Petrov,Nigeria,Retail Trader,Savings Account,0,25,Medium,0.73,1.0
104105,Ivan Andersson,Germany,Accountant,International Wire Transfers,1,45,Medium,0.64,0.9
104106,Dmitri Cole,Germany,Accountant,Crypto Wallet,0,30,Medium,0.75,4.7
104107,Noah Fitzgerald,United States,Teacher,Credit Card,0,20,Low,0.43,1.0
104108,Hassan Silva,Brazil,Accountant,Savings Account,0,25,Medium,0.55,0.9
104109,Kwame Smith,Germany,Accountant,Fixed Deposit,0,10,Low,0.41,1.2
104110,Benjamin Volkov,United Kingdom,Retail Trader,International Wire Transfers,0,30,Medium,0.71,4.98
104111,Ingrid Bello,France,Nurse,International Wire Transfers,0,30,Medium,0.48,7.49
104112,Rajesh Reddy,Afghanistan,Software Engineer,Current Account,0,55,Medium,0.4,9.7
104113,Sara Brown,China,Car Dealer,Personal Loan,0,45,Medium,0.38,0.9
104114,Grace Brown,Netherlands,Cash-Intensive Business,Fixed Deposit,0,25,Medium,0.36,9.75
104115,James Lindqvist,United States,Cash-Intensive Business,Savings Account,0,25,Medium,0.36,4.53
104116,Nadia Ivanov,India,Arms Dealer,Private Banking,0,60,High,0.64,1.0
104117,Sergei Nakamoto,United States,Jeweller,Savings Account,0,10,Low,0.74,5.36
104118,Kenji Chen,Nigeria,Precious Metals Dealer,Current Account,0,40,Medium,0.36,0.9
104119,Hassan Dubois,South Africa,Nurse,Personal Loan,0,40,Medium,0.53,3.1
104120,Ivan Osei,United States,Jeweller,Fixed Deposit,0,20,Low,0.6,0.9
104121,Tariq Osei,Canada,Retail Trader,Savings Account,0,10,Low,0.67,1.0
104122,Kwame Johnson,Germany,Civil Servant,Private Banking,0,30,Medium,0.4,5.13
104123,Ivan Al-Sayed,Mexico,Doctor,Fixed Deposit,0,25,Medium,0.77,0.9
104124,Tariq Khan,United Kingdom,Real Estate Agent,Current Account,0,20,Low,0.58,5.97
104125,Aisha Johnson,Turkey,Nurse,Fixed Deposit,0,25,Medium,0.4,1.2
104126,Dmitri Johnson,UAE,Teacher,Credit Card,0,40,Medium,0.67,1.0
104127,Priya Kimura,United Kingdom,Nurse,Current Account,0,10,Low,0.33,2.0
104128,Grace Osei,Sweden,Real Estate Agent,Current Account,0,20,Low,0.35,5.86
104129,Ivan Khan,Afghanistan,Money Service Business,Savings Account,0,75,High,0.5,1.2
104130,Elena Mbeki,United Kingdom,Teacher,Current Account,0,0,Low,0.58,1.0
104131,Chloe Dubois,Sweden,Software Engineer,Savings Account,0,0,Low,0.33,0.9
104132,Grace Mbeki,Germany,Retail Trader,Private Banking,0,30,Medium,0.33,2.5
104133,Sergei Hall,Ireland,Real Estate Agent,International Wire Transfers,0,40,Medium,0.67,1.2
104134,Lucas Khan,Netherlands,Real Estate Agent,Credit Card,0,30,Medium,0.44,1.0
104135,Wei Muller,Japan,Doctor,Current Account,0,0,Low,0.33,3.88
104136,Ivan Al-Sayed,Kenya,Doctor,International Wire Transfers,0,35,Medium,0.77,1.2
104137,Carlos Muller,India,Nurse,Current Account,0,25,Medium,0.4,1.2
104138,Nadia Patel,United Kingdom,Accountant,Savings Account,0,10,Low,0.61,1.0
104139,Chen Lindqvist,Canada,Nurse,Credit Card,0,20,Low,0.38,1.0
104140,Sara Okonkwo,India,Nurse,Savings Account,0,25,Medium,0.54,1.2
104141,Mary Okonkwo,Japan,Nurse,Savings Account,0,10,Low,0.54,0.9
104142,Noah Nakamura,Germany,Retail Trader,Savings Account,0,10,Low,0.48,1.0
104143,Liam Al-Sayed,Mexico,Real Estate Agent,Current Account,0,25,Medium,0.77,1.2
104144,Sergei Al-Sayed,Germany,Jeweller,Savings Account,0,20,Low,0.76,4.34
104145,Ivan Silva,Canada,Civil Servant,Savings Account,0,0,Low,0.57,1.0
104146,Emma Nguyen,United Kingdom,Real Estate Agent,Current Account,0,20,Low,0.42,0.9
104147,Liam Lindqvist,China,Software Engineer,Fixed Deposit,0,30,Medium,0.38,1.2
104148,Dmitri Ivanov,Afghanistan,Casino Operator,Private Banking,0,85,High,0.77,0.9
104149,Benjamin Johnson,UAE,Nurse,Savings Account,0,40,Medium,0.41,1.0
104150,Grace Andersson,United Kingdom,Cash-Intensive Business,Current Account,0,25,Medium,0.43,1.2
104151,Ravi Dubois,Netherlands,Accountant,Current Account,0,0,Low,0.36,1.0
104152,Ravi Khan,Brazil,Money Service Business,Credit Card,0,60,High,0.48,1.0
104153,James Dubois,United States,Teacher,Current Account,0,10,Low,0.33,0.9
104154,Adebayo Reddy,Canada,Car Dealer,Credit Card,0,30,Medium,0.48,1.0
104155,Oluwaseun Khan,United Kingdom,Doctor,Personal Loan,0,10,Low,0.45,1.0
104156,Priya Silva,Canada,Civil Servant,Fixed Deposit,0,10,Low,0.5,1.0
104157,Mary Bello,United States,Real Estate Agent,Savings Account,1,45,Medium,0.43,3.03
104158,Nadia Chen,India,Import/Export Trader,Current Account,0,25,Medium,0.64,0.9
104159,Rajesh Ivanov,Germany,Retail Trader,Savings Account,1,45,Medium,0.69,1.0
